897	NAVEL
898	CATTLE
899	THORN
900	SMALL (NOT TALL)
901	DEMON
902	CHISEL
903	DRY SEASON
904	UPPER ARM
905	CHAIN
906	FIN
907	SON
908	AFTERNOON
909	BREAK (CLEAVE)
910	BREAK (BREAKING)
911	CLOCK
912	HOUR
913	DOUBT
914	TODAY
915	FEMALE (OF PERSON)
916	MARRIED WOMAN
917	RUB
918	ALONE
919	YES
920	ASK (INQUIRE)
921	FEED
922	SICKLE
923	GRANDFATHER
924	HERE
925	SHAMAN (FOLK HEALER)
926	UPPER LEG (THIGH)
927	SMALL
928	RING
929	WIPE
930	HUSBAND
931	WHAT
932	PHYSICIAN
933	SIT DOWN
934	CAP
935	CENTIPEDE
936	TERMITE
937	MIDDAY
938	EVENING
939	FRESHWATER EEL
940	WAGES
941	SOME
942	STOCKING
943	LAZY
944	GRANDSON
945	DAUGHTER-IN-LAW (OF MAN)
946	DAUGHTER-IN-LAW (OF WOMAN)
947	GRASSHOPPER
948	MONDAY
949	AUGUST
950	WASH (ONESELF)
951	SHADE
952	SEND
953	IRON
954	PEEL
955	LET GO OR SET FREE
956	TURN (SOMETHING)
957	RAINY SEASON
958	SPINDLE
959	FLAME
960	HOWL
961	TWENTY
962	BEAD
963	ONLY
964	YOLK
965	FIREFLY
966	SPARK
967	WIDE
968	DRAW (WATER)
969	BEAR
970	VEIN
971	ANKLE
972	TURN AROUND
973	FAN (OBJECT)
974	BLINK
975	SHINE
976	ROOSTER
977	DRY IN SUN
978	RELIGION
979	SPEAK
980	THINK (REFLECT)
981	THINK (BELIEVE)
982	WINTER
983	GUESS
984	ANIMAL
985	HAWK
986	BELT
987	FAMINE
988	FIGHT
989	CANDLE
990	CLEAR
991	LIGHT (IGNITE)
992	HELL
993	COLOR
994	MORNING
995	FEVER
996	ANGER
997	JOIN
998	MATCH
999	BEAUTIFUL
1000	ONION
1001	LINE
1002	CLEAN
1003	WEAK
1004	BALD
1005	BROKEN
1006	SHALLOW
1007	SHOW
1008	NEED (NOUN)
1009	DOORPOST
1010	ANCESTORS
1011	MAD
1012	BORROW
1013	SCRATCH
1014	HIDE (ONESELF)
1015	STORY
1016	FRY
1017	PLANT (SOMETHING)
1018	LICK
1019	BLIND
1020	SOW SEEDS
1021	DIVE
1022	GRIEF
1023	LIZARD
1024	TENT
1025	SILENCE
1026	STATUE
1027	DREAM
1028	COPPER
1029	BRAIN
1030	BOOK
1031	UDDER
1032	SPIDER WEB
1033	STRETCH
1034	SALIVA
1035	FOUR
1036	ELEPHANT
1037	TASTE (SOMETHING)
1038	PUBIC HAIR
1039	MANNER
1040	SEVEN
1041	SPICY
1042	THOUSAND
1043	STRENGTH
1044	LEAD (GUIDE)
1045	DEFEAT
1046	TOUCH
1047	FORBID
1048	FAN (ACTION)
1049	SPIRIT
1050	STINKING
1051	TROUSERS
1052	VAGINA
1053	FLEA
1054	SPEARTHROWER
1055	WEEK
1056	PUT
1057	HOW MANY PIECES
1058	SHAVE
1059	EARRING
1060	RATTLE
1061	JUMP
1062	STING
1063	SILVER
1064	ALL
1065	COAL
1066	BRAVE
1067	BE HUNGRY
1068	COCKROACH
1069	TIGER
1070	DREAM (SOMETHING)
1071	GUEST
1072	UNDRESS
1073	SHY
1074	GUNPOWDER
1075	CORPSE
1076	PICK UP
1077	SCOLD
1078	COW
1079	GRAIN
1080	SLING
1081	KNEAD
1082	FREEZE
1083	PLOUGH
1084	TIRED
1085	QUARREL
1086	TEAR (SHRED)
1087	BAKE
1088	KNIFE (FOR EATING)
1089	GIVE BACK
1090	SECOND
1091	CONNECT
1092	NOW
1093	OAR
1094	IMMEDIATELY
1095	SHARPEN (SOMETHING)
1096	DRUNK
1097	STOVE
1098	EMBERS
1099	RETREAT
1100	FINISH
1101	CROSS
1102	DANCE
1103	BRING
1104	SHUT
1105	WAR
1106	ARROW
1107	CHAMELEON
1108	TOAD
1109	CHIMNEY
1110	COIN
1111	STINGY
1112	PURSUE
1113	FOOD
1114	YOUNGER BROTHER (OF MAN)
1115	YOUNGER BROTHER (OF WOMAN)
1116	OLDER BROTHER (OF MAN)
1117	OLDER BROTHER (OF WOMAN)
1118	EYELID
1119	STAB
1120	WALLABY
1121	OLD MAN
1122	CHARCOAL
1123	DESTROY
1124	OVEN
1125	TENDON
1126	PORCUPINE
1127	TARO
1128	LIME (FRUIT)
1129	GROUNDNUT (PEANUT)
1130	NETTLE
1131	BRUISE
1132	SWEEP
1133	COOKED RICE
1134	WORD
1135	UNTIE
1136	RIPEN
1137	LAME
1138	INCREASE
1139	ADD
1140	DONATE
1141	IMITATE
1142	TRANSIT
1143	DRAW MILK
1144	DRY UP
1145	TUMBLE (FALL DOWN)
1146	KNEEL
1147	GIVE BIRTH
1148	QUIET
1149	CEASE
1150	DIVORCE
1151	WALK (TAKE A WALK)
1152	STRAIN
1153	PREPARE
1154	REFUSE
1155	THREATEN
1156	MIX
1157	SLEEP (STATE)
1158	STIR
1159	BOAST
1160	SWEAR
1161	DENY
1162	CHOOSE
1163	DRAG
1164	REMEMBER
1165	MELT
1166	GROAN
1167	ITCH (CAUSE ITCHING OR FEEL ITCHY)
1168	FIFTEEN
1169	BAG
1170	TALK
1171	PALM TREE
1172	DRIVE
1173	BE BORN
1174	TRAP (CATCH)
1175	MASTER
1176	SCRAPE
1177	LOAD
1178	SAME
1179	MISPLACE
1180	EXPLAIN
1181	FOLD
1182	POUND
1183	FART
1184	ANVIL
1185	BEEHIVE
1186	TRADE OR BARTER
1187	ARRANGE
1188	THIRSTY
1189	RIDE
1190	MARRIED MAN
1191	SERVANT
1192	PRISONER
1193	DIFFICULT
1194	FAT (OBESE)
1195	DUCK
1196	MAGICIAN
1197	FATHER-IN-LAW (OF MAN)
1198	BRASS INSTRUMENT (HORN OR TRUMPET)
1199	YOUNG MAN
1200	HOW MUCH
1201	BETELNUT
1202	SHIN
1203	FATHER-IN-LAW (OF WOMAN)
1204	STEPFATHER
1205	COPULATE
1206	BEGET
1207	CONCEIVE
1208	MAGIC
1209	OLD WOMAN
1210	BEESWAX
1211	WRONG
1212	FEMALE (OF ANIMAL)
1213	WIDOW
1214	YOUNG WOMAN
1215	STEPDAUGHTER
1216	DEATH
1217	THUMB
1218	BANANA
1219	NETBAG
1220	BAIT
1221	MOTHER-IN-LAW (OF MAN)
1222	MOTHER-IN-LAW (OF WOMAN)
1223	MATERNAL GRANDMOTHER
1224	MAGPIE
1225	BECAUSE
1226	NAKED
1227	YOUR (PLURAL)
1228	NIPPLE
1229	BABY
1230	PUPIL (STUDENT)
1231	STEPSON
1232	NIECE
1233	PROSTITUTE
1234	YOUNG GOAT (KID)
1235	DESCENDANTS
1236	SEVENTY
1237	LARVA
1238	SLOTH
1239	EXPENSIVE
1240	TOE
1241	WOUND
1242	RAPE
1243	LIFT
1244	DROP (SOMETHING)
1245	ALLOW OR PERMIT
1246	POTATO
1247	PEPPER
1248	SIBLING
1249	STEPMOTHER
1250	CROCODILE
1251	SAGO
1252	COUSIN
1253	NINE
1254	BEAN
1255	LIE (MISLEAD)
1256	CARRY ON SHOULDER
1257	BUFFALO
1258	HEADGEAR
1259	PREACH
1260	REST
1261	AUTUMN
1262	ATTACK
1263	BEAK
1264	ADJUDICATE
1265	HERON
1266	ORPHAN
1267	WIDOWER
1268	BOAR (MALE PIG)
1269	SHIELD
